id,description,address,phone,schedule,thumbnails,thumb,lat,lon,hints,cat,barrierfree_1,barrierfree_2,barrierfree_3,barrierfree_4,barrierfree_5,barrierfree_6,barrierfree_7,barrierfree_8,barrierfree_9,barrierfree_10,barrierfree_11,barrierfree_12,barrierfree_13,barrierfree_14,barrierfree_15,barrierfree_16,경사,경사_scale,승강기,화장실,주차장,테이블,total,접근성,title
826,"- 2019.7.4. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 코델리아S호텔에 문의 후 방문 바랍니다.
- 로비 장애인 화장실 없습니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 성산읍 일주동로 4186 (오조리 990-1),064-783-0053,체크인 15:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230614103142_whbbfpdv.jpg,https://easyjeju.net/data/cheditor4/2306/20230614103142_whbbfpdv.jpg,33.45492788,126.9102749,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,승강기,테이블 비치,장애인 객실,,,,,,,,,,3,1,1,0,1,1,4,상,코델리아s호텔 (코델리아에스호텔)
825,"- 2019.7.4. 조사된 접근성 정보입니다.
- 이후 접근성 정보가 변경될 수 있으니, 더포그레이스 리조트에 문의 후 방문 바랍니다.
- 장애인 객실 없습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 성산읍 해맞이해안로 2670 더포그레이스호텔 (시흥리 200),064-797-7700,체크인 15:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230614104839_medrughw.jpg,https://easyjeju.net/data/cheditor4/2306/20230614104839_medrughw.jpg,33.47341478,126.9104483,"도움필요 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치",accommodation,도움필요 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,,,,,,,,,2,0.666667,1,1,1,1,4.666667,상,더포그레이스 리조트
823,"- 2019.7.4. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 엔파제주호텔에 문의 후 방문 바랍니다.
- 장애인 전용 주차구역 없습니다. 
- 장애인 객실 없습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.
",제주특별자치도 서귀포시 성산읍 서성일로 726-11 (수산리 2576),064-735-6400,체크인 14:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230614112019_akmlmwrh.jpg,https://easyjeju.net/data/cheditor4/2306/20230614112019_akmlmwrh.jpg,33.42976303,126.862086,"도움필요 (하),단차 (하),주차장,매표소 접근 가능,장애인 화장실,승강기,테이블 비치",accommodation,도움필요 (하),단차 (하),주차장,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,,,,,,,,,,2,0.666667,1,1,0,0,2.666667,중,엔파제주호텔
821,"- 2022.4.1. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 제주신화월드에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.

",제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 (서광리 산 24),1670-8800,체크인 15:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230614113408_coumwkzc.jpg,https://easyjeju.net/data/cheditor4/2306/20230614113408_coumwkzc.jpg,33.30497268,126.316352,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,제주신화월드호텔앤리조트 신화관
820,"- 2022.9.6. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 제주신화월드에 문의 후 방문 바랍니다.
- 로비 건물과 숙소 건물이 구분되어 있습니다. 
- 장애인 객실 없습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 안덕면 신화역사로304번길 89 (서광리 산 24-15),1670-8800,체크인 15:00 체크아웃 11:00,"https://easyjeju.net/data/cheditor4/2306/20230614130401_clrvrgif.jpg,https://easyjeju.net/data/cheditor4/2306/20230614130416_bnpelhll.jpg",https://easyjeju.net/data/cheditor4/2306/20230614130401_clrvrgif.jpg,33.30288791,126.3175367,"도움필요 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치",accommodation,도움필요 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,,,,,,,,,2,0.666667,1,1,1,1,4.666667,상,제주신화월드 호텔앤리조트 서머셋
819,"- 2022.4.1. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 제주신화월드에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 (서광리 산 24),1670-8800,체크인 15:00 체크아웃 12:00,https://easyjeju.net/data/cheditor4/2306/20230614150922_llroamyu.jpg,https://easyjeju.net/data/cheditor4/2306/20230614150922_llroamyu.jpg,33.30497268,126.316352,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,제주신화월드 호텔앤리조트 메리어트관
817,"- 2016.8.9. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 항공우주호텔에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.


",제주특별자치도 서귀포시 안덕면 녹차분재로 216 제주항공우주호텔 (서광리 산 41),064-798-5500,체크인 14:00 체크아웃 12:00,https://easyjeju.net/data/cheditor4/2306/20230614154848_wegrhovw.jpg,https://easyjeju.net/data/cheditor4/2306/20230614154848_wegrhovw.jpg,33.30246391,126.2945827,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,제주항공우주호텔
816,"- 2019.10.1. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니, 그랜드메르호텔에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 논짓물로 45 (하예동 460-1),064-801-7000,체크인 16:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230614161945_bxcbzdcl.jpg,https://easyjeju.net/data/cheditor4/2306/20230614161945_bxcbzdcl.jpg,33.23964235,126.3861207,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,그랜드메르호텔 제주
815,"- 2019.10.24. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니,히든클리프 호텔앤네이쳐에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 예래해안로 542 (상예동 625),064-752-7777,체크인 15:00 체크아웃 12:00,https://easyjeju.net/data/cheditor4/2306/20230619102720_guqexgww.jpg,https://easyjeju.net/data/cheditor4/2306/20230619102720_guqexgww.jpg,33.25472888,126.4025949,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,히든클리프 호텔앤네이쳐
813,"- 2019.8.1. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 제이뷰호텔에 문의 후 방문 바랍니다.
- 장애인 객실 없습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 중산간서로 935 (색달동 1622-2),064-739-5200,체크인 15:00  체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230614172859_fkflsokw.jpg,https://easyjeju.net/data/cheditor4/2306/20230614172859_fkflsokw.jpg,33.26475006,126.4164817,"도움필요 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치",accommodation,도움필요 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,,,,,,,,,2,0.666667,1,1,1,1,4.666667,상,제이뷰호텔
812,"- 2019.8.1. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니, 중문리조트에 문의 후 방문 바랍니다.
- 로비 장애인 화장실 없습니다.
- 장애인 객실 있습니다.
- 세미나실, 바베큐장 출입구 단차 있습니다. 
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 색달로 117 중문리조트 (색달동 1821-3),064-738-0085,체크인 15:00 체크아웃 12:00,https://easyjeju.net/data/cheditor4/2306/20230619095512_yepyclup.jpg,https://easyjeju.net/data/cheditor4/2306/20230619095512_yepyclup.jpg,33.26257944,126.4156426,"도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,승강기,장애인 객실",accommodation,도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,승강기,장애인 객실,,,,,,,,,,0,0,1,0,1,1,3,중,중문리조트
811,"- 2022. 07. 18. 조사된 접근성 정보입니다.
- 접근성 정보가 변경되었을 수 있으니, 방문 전 호텔더본제주에 문의 후 방문 바랍니다.
- 장애인 객실이 있습니다.
- 시각장애인 안내견 출입가능합니다.",제주특별자치도 서귀포시 색달로 18 (색달동 2138),064-766-8988,체크인 : 15:00  체크아웃 : 11:00,https://easyjeju.net/data/cheditor4/2303/20230308141150_pencxwqw.jpg,https://easyjeju.net/data/cheditor4/2303/20230308141150_pencxwqw.jpg,33.25953238,126.4064978,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,안내견 출입 가능",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,안내견 출입 가능,,,,,,,,3,1,1,1,1,1,5,상,호텔더본제주
810,"- 2022.8.2. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니, 유어스호텔에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 천제연로178번길 21 (중문동 2129-2),064-733-7500,체크인 15:00  체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230619110023_fcmeetly.jpg,https://easyjeju.net/data/cheditor4/2306/20230619110023_fcmeetly.jpg,33.24982764,126.4238175,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,유어스호텔
807,"- 2022.8.2. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니, 베니키아중문호텔에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 천제연로 166 (중문동 2115-1),064-802-8888,체크인 15:00  체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230619112201_denofpon.jpg,https://easyjeju.net/data/cheditor4/2306/20230619112201_denofpon.jpg,33.25189169,126.4223726,"도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치",accommodation,도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,,,,,,,,,0,0,1,1,1,1,4,상,베니키아중문호텔
805,"- 2019.7.5. 조사된 접근성 정보입니다.
- 접근성 정보가 변경될 수 있으니 제주신화월드에 문의 후 방문 바랍니다.
- 로비 건물과 숙소 건물이 구분되어 있습니다. 로비 건물(안내데스크) 계단으로, 휠체어 사용자의 접근 불가합니다. 
- 로비 건물 장애인 화장실 없습니다. 
- 장애인 객실 있습니다.
- 레스토랑, 세미나실 없습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 이어도로253번길 1 (대포동 1267-1),1833-9306,체크인 15:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230619134728_kqcrowts.jpg,https://easyjeju.net/data/cheditor4/2306/20230619134728_kqcrowts.jpg,33.24292972,126.4462565,"도움필요 (상),단차 (상),주차장,장애인 전용 주차구역",accommodation,도움필요 (상),단차 (상),주차장,장애인 전용 주차구역,,,,,,,,,,,,,0,0,0,0,1,1,2,중,뷰티플리조트
802,"- 2022.8.27. 조사된 접근성 정보입니다.
- 이후 접근성 정보가 변경되었을 수 있으니, 빠레브호텔에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 김정문화로 15 호텔빠레브 (강정동 173),064-735-8899,체크인 15:00~23:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230619144821_oszuxkly.jpg,https://easyjeju.net/data/cheditor4/2306/20230619144821_oszuxkly.jpg,33.25238517,126.5066585,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,빠레브 호텔
800,"- 2019.9.18. 조사된 접근성 정보입니다.
- 이후 접근성 정보가 변경되었을 수 있으니, 제이앤비가족호텔에 문의 후 방문 바랍니다.
- 장애인 객실 있습니다.
- 자세한 접근성 정보는 아래 ‘접근성관련안내’를 클릭하여 확인하세요.",제주특별자치도 서귀포시 토평남로30번길 10-12 (토평동 237-2),064-733-8864,체크인 15:00 체크아웃 11:00,https://easyjeju.net/data/cheditor4/2306/20230619155539_goioabih.jpg,https://easyjeju.net/data/cheditor4/2306/20230619155539_goioabih.jpg,33.26144945,126.5930473,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실",accommodation,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,테이블 비치,장애인 객실,,,,,,,,,3,1,1,1,1,1,5,상,제이앤비가족호텔
